finger 1	finger 2	finger 3	finger 4	finger 5	pitch1	roll1	yaw1	pitch2	roll2	yaw2	a1x	a1y	a1z	g1x	g1y	g1z	a2x	a2y	a2z	g2x	g2y	g2z
42	45	2	49	54	85.25	-166.05	-175.39	-6.6	4.02	83.38	-9.33	-0.19	-0.75	-0.02	0.02	0.01	1.22	0.74	10.53	-0.11	0.02	-0.02
42	45	30	29	42	86.08	175.73	-176.09	-7.56	4.09	82.42	-9.39	0.05	-0.64	-0.08	0.01	0.07	1.4	0.75	10.54	-0.07	-0.05	0.03
42	45	42	54	49	85.44	-157.41	-175.79	-7.11	3.86	82.87	-9.29	-0.28	-0.68	-0.07	0	0.06	1.32	0.71	10.53	-0.07	-0.07	0
42	45	40	42	51	86.45	-172.37	-176.48	-7.44	3.54	82.54	-9.31	-0.08	-0.57	-0.07	0	0.07	1.37	0.65	10.46	-0.06	-0.06	0.01
42	45	42	54	22	85.76	-170.67	-175.81	-8	4.16	81.98	-9.35	-0.11	-0.68	-0.06	0.02	0.07	1.51	0.78	10.71	-0.05	-0.04	-0.01
42	45	38	63	27	85.89	-170.67	-175.94	-7.27	4.01	82.71	-9.45	-0.11	-0.67	-0.04	0.05	0	1.36	0.74	10.6	-0.08	0.05	-0.02
42	45	50	56	25	85.82	-171.59	-175.86	-7.22	3.94	82.76	-9.39	-0.1	-0.68	-0.04	0.04	0.05	1.34	0.73	10.58	-0.06	-0.02	-0.01
42	45	64	101	34	85.03	-161.88	-175.27	-6.66	4.58	83.32	-9.47	-0.26	-0.78	-0.06	0.01	0.06	1.25	0.85	10.65	-0.06	-0.05	-0.01
42	45	70	117	45	85.69	-174.63	-175.71	-7.95	4.47	82.03	-9.51	-0.07	-0.71	-0.04	0.01	0.05	1.52	0.85	10.84	-0.07	-0.03	-0.03
42	45	86	126	88	85.95	-164.25	-176.1	-7.39	3.54	82.59	-9.35	-0.18	-0.64	-0.01	0.04	0.01	1.38	0.66	10.59	-0.09	0.03	-0.05
42	45	78	126	84	86.2	-150.92	-176.68	-5.96	2.85	84.03	-9.19	-0.3	-0.53	-0.02	0.07	0.06	1.08	0.51	10.33	-0.03	-0.01	-0.03
42	45	82	137	81	85.58	-165.65	-175.72	-7.45	4.23	82.53	-9.5	-0.18	-0.71	-0.01	0.05	0.13	1.4	0.79	10.69	0.01	-0.11	-0.07
42	45	66	105	76	85.8	163.34	-175.98	-8.58	5.02	81.39	-9.67	0.2	-0.68	-0.03	0.05	0.12	1.64	0.95	10.82	-0.01	-0.09	-0.04
42	46	68	94	69	85.17	173.86	-175.2	-8.11	5.53	81.85	-9.81	0.09	-0.82	-0.03	0.02	0.07	1.56	1.06	10.92	-0.06	-0.06	-0.04
42	45	52	72	49	85.38	173.92	-175.41	-8.26	5.08	81.7	-9.51	0.08	-0.76	-0.04	0	0.06	1.57	0.96	10.77	-0.08	-0.04	-0.02
42	45	24	72	61	85.64	179.23	-175.64	-7.68	4.52	82.3	-9.39	0.01	-0.72	-0.04	0	0.02	1.43	0.83	10.55	-0.1	-0.01	-0.02
42	45	12	31	87	86.33	-170.85	-176.38	-7.87	3.77	82.11	-9.16	-0.09	-0.58	-0.05	0	0.07	1.44	0.68	10.4	-0.08	-0.05	-0.01
42	45	30	18	85	85.48	179.08	-175.48	-7.83	5.06	82.14	-9.44	0.01	-0.75	-0.03	0.01	0.05	1.46	0.94	10.57	-0.09	-0.03	-0.03
42	45	32	24	87	85.32	168.9	-175.41	-8.34	4.8	81.64	-9.42	0.15	-0.76	-0.04	0	0.03	1.55	0.89	10.55	-0.09	-0.03	-0.03
42	45	28	20	82	86.07	173.17	-176.1	-8.31	4.53	81.67	-9.38	0.08	-0.64	-0.05	0	0.05	1.55	0.84	10.61	-0.07	-0.05	-0.01
42	45	66	9	67	85.49	-177.05	-175.49	-8.03	4.98	81.94	-9.41	-0.04	-0.74	-0.05	0.01	0.03	1.51	0.93	10.67	-0.08	-0.01	-0.01
42	45	60	31	48	85.78	171.57	-175.83	-8.33	4.78	81.64	-9.52	0.1	-0.69	-0.02	0.03	0	1.57	0.89	10.66	-0.11	0.04	-0.03
42	45	68	29	42	85.31	-162.02	-175.53	-6.64	3.84	83.35	-9.26	-0.23	-0.72	-0.03	-0.01	0	1.22	0.7	10.43	-0.11	0	-0.03
42	45	54	33	37	86.64	-177.98	-176.64	-7.92	3.67	82.06	-9.25	-0.02	-0.54	-0.06	0.02	0.06	1.47	0.68	10.52	-0.06	-0.04	-0.01
42	45	48	56	27	85.45	-178.36	-175.45	-8.47	5.24	81.49	-9.49	-0.02	-0.75	-0.03	0.04	0.03	1.61	0.99	10.77	-0.08	0.02	-0.04
42	45	68	63	27	85.73	-175.66	-175.74	-7.39	4.03	82.59	-9.32	-0.05	-0.69	-0.02	0.02	0	1.36	0.74	10.46	-0.09	0.03	-0.04
42	45	68	67	33	86.62	171.48	-176.65	-8.6	3.7	81.38	-9.29	0.08	-0.54	-0.04	0.02	0.04	1.59	0.68	10.52	-0.07	-0.02	-0.02
42	45	74	112	30	86.34	172.42	-176.37	-8.36	4.41	81.62	-9.36	0.08	-0.59	-0.07	0.04	0.07	1.56	0.82	10.59	-0.04	-0.04	0
42	46	88	99	28	85.28	177.43	-175.29	-8.48	5.68	81.48	-9.7	0.04	-0.8	-0.05	0.04	0.02	1.63	1.08	10.85	-0.08	0.02	-0.01
42	45	84	92	55	85.79	-166.54	-175.91	-6.71	3.74	83.28	-9.36	-0.16	-0.67	-0.02	0	0.01	1.23	0.68	10.47	-0.09	-0.01	-0.04
42	45	56	78	70	86.26	-179.33	-176.26	-8.2	3.98	81.78	-9.35	-0.01	-0.61	-0.07	-0.01	0.09	1.53	0.74	10.63	-0.04	-0.09	-0.02
42	45	40	74	58	86.02	178.15	-176.02	-8.93	4.81	81.04	-9.57	0.02	-0.67	-0.04	0.05	0.05	1.72	0.92	10.89	-0.05	-0.01	-0.03
42	45	22	31	67	85.59	179.44	-175.59	-7.77	4.67	82.21	-9.59	0.01	-0.74	-0.02	0.07	0.01	1.46	0.87	10.69	-0.08	0.05	-0.03
42	45	8	31	64	85.47	-172.02	-175.51	-7.26	4.53	82.72	-9.58	-0.11	-0.75	-0.03	0.02	0.04	1.36	0.85	10.66	-0.08	-0.02	-0.03
42	45	-8	31	19	86.34	-178.64	-176.34	-7.47	3.8	82.51	-9.44	-0.01	-0.6	-0.05	0	0.06	1.39	0.7	10.6	-0.07	-0.05	-0.01
42	45	-10	31	6	85.44	-170.18	-175.51	-8.26	4.94	81.71	-9.51	-0.13	-0.75	-0.04	0.01	0.06	1.58	0.93	10.81	-0.07	-0.05	-0.03
42	45	4	36	12	86.39	-177.43	-176.4	-7.8	3.79	82.18	-9.31	-0.03	-0.59	-0.02	0.04	0.03	1.44	0.7	10.51	-0.08	0.01	-0.03
42	45	0	47	15	85.04	-169.77	-175.12	-6.89	5.06	83.09	-9.48	-0.15	-0.81	-0.02	0.02	0.04	1.29	0.94	10.6	-0.08	-0.02	-0.05
42	45	-2	58	24	85.5	-172.92	-175.53	-7.37	4.64	82.6	-9.37	-0.09	-0.73	0	-0.02	0.06	1.37	0.86	10.58	-0.09	-0.07	-0.09
42	45	16	74	60	86.12	166.65	-176.23	-8.94	4.44	81.03	-9.33	0.15	-0.62	-0.02	-0.02	0.06	1.67	0.82	10.57	-0.08	-0.06	-0.06
42	45	30	83	57	86.24	166.99	-176.34	-8.88	4.74	81.09	-9.39	0.14	-0.6	-0.01	0.04	0.03	1.66	0.88	10.6	-0.09	0.01	-0.05
42	45	40	76	54	85.86	173.57	-175.89	-8.09	4.85	81.88	-9.45	0.08	-0.68	-0.04	0.02	0.04	1.51	0.9	10.57	-0.07	-0.02	-0.03
42	45	46	69	48	86.07	171.06	-176.11	-8.53	4.45	81.44	-9.41	0.1	-0.64	-0.03	0.01	0.02	1.59	0.82	10.55	-0.08	-0.01	-0.03
42	45	44	51	49	86.26	161.71	-176.45	-9.01	4.66	80.96	-9.46	0.19	-0.59	-0.06	0.01	0.02	1.7	0.87	10.7	-0.08	0	-0.01
42	45	60	45	58	86.13	-173.92	-176.16	-7.89	4.46	82.08	-9.37	-0.07	-0.63	-0.04	0.04	-0.01	1.48	0.83	10.62	-0.1	0.06	-0.02
42	45	64	38	60	86.5	-168.21	-176.57	-7.36	3.52	82.62	-9.19	-0.11	-0.55	-0.04	0.03	0.02	1.35	0.64	10.43	-0.06	0	-0.02
42	45	66	15	57	86.49	177.17	-176.49	-8.33	4.33	81.64	-9.49	0.03	-0.58	-0.07	0.02	0.06	1.58	0.81	10.76	-0.05	-0.04	0
42	45	66	22	69	85.57	-167.05	-175.68	-7.71	4.97	82.26	-9.5	-0.17	-0.72	-0.04	0.04	0.01	1.46	0.94	10.76	-0.08	0.03	-0.03
42	45	74	40	66	85.81	-175.6	-175.82	-7.66	4.25	82.32	-9.37	-0.05	-0.68	0	0.06	0.01	1.43	0.79	10.63	-0.08	0.04	-0.05
42	45	84	29	42	86.5	174.78	-176.52	-7.42	3.98	82.56	-9.48	0.05	-0.58	-0.04	0.02	0.04	1.36	0.73	10.44	-0.07	-0.01	-0.02
42	45	62	31	33	86.32	175.46	-176.33	-8.63	4.56	81.34	-9.41	0.05	-0.6	-0.05	0.01	0.05	1.62	0.85	10.66	-0.06	-0.04	-0.01
42	45	64	51	49	85.75	-173.05	-175.78	-7.98	4.45	82	-9.32	-0.08	-0.69	-0.03	0.02	0.02	1.49	0.82	10.58	-0.08	-0.01	-0.03
42	45	60	42	36	86.56	167.5	-176.64	-8.62	4.3	81.35	-9.37	0.12	-0.55	-0.03	0.03	0.03	1.62	0.8	10.63	-0.06	0	-0.03
42	45	58	40	28	86.23	177.57	-176.23	-8.06	4.25	81.91	-9.42	0.03	-0.62	-0.05	0.06	0.01	1.51	0.79	10.6	-0.06	0.03	-0.01
42	45	36	40	36	86.2	-167.66	-176.29	-7.3	4.38	82.68	-9.45	-0.13	-0.61	-0.06	0.04	0.04	1.36	0.81	10.62	-0.05	-0.01	-0.01
42	45	52	33	64	85.6	-172.94	-175.64	-7.74	4.88	82.23	-9.63	-0.09	-0.74	-0.03	0.03	0.04	1.48	0.93	10.85	-0.07	-0.01	-0.03
42	45	38	36	42	85.93	-175.89	-175.94	-7.54	4.15	82.45	-9.38	-0.05	-0.67	-0.02	0.03	0.02	1.41	0.77	10.6	-0.08	0	-0.04
42	45	8	27	45	86.15	170.15	-176.21	-8.38	4.6	81.59	-9.57	0.11	-0.63	-0.04	0.03	0.01	1.58	0.86	10.66	-0.09	0.01	-0.02
42	45	6	24	52	85.85	-164.58	-176	-7.42	4.23	82.56	-9.32	-0.18	-0.65	-0.03	0.01	0.03	1.37	0.78	10.52	-0.08	-0.02	-0.04
42	45	4	13	49	86.36	176.57	-176.36	-8	4.18	81.98	-9.42	0.04	-0.6	-0.03	0.04	0.03	1.5	0.78	10.66	-0.07	0	-0.03
42	45	-12	22	31	85.44	-175.82	-175.46	-7.33	4.87	82.65	-9.49	-0.06	-0.75	-0.05	0.03	0.04	1.38	0.91	10.69	-0.07	-0.01	-0.02
42	46	0	38	54	85.15	174.46	-175.18	-8.09	5.45	81.87	-9.65	0.08	-0.81	-0.05	0.03	0.03	1.55	1.04	10.86	-0.08	0	-0.02
42	45	12	49	63	85.29	-176.5	-175.3	-7.26	5.02	82.71	-9.52	-0.05	-0.78	-0.04	0.03	0.02	1.36	0.94	10.67	-0.09	0	-0.02
42	45	16	38	67	85.62	-170.79	-175.67	-7	4.47	82.98	-9.37	-0.11	-0.71	-0.05	-0.01	0.04	1.3	0.83	10.56	-0.08	-0.04	-0.01
42	45	16	51	81	85.57	-178.69	-175.58	-7.87	4.86	82.1	-9.47	-0.02	-0.73	-0.06	-0.02	0.05	1.48	0.91	10.68	-0.09	-0.04	0
42	45	30	51	81	85.49	-169.41	-175.57	-7.68	4.91	82.29	-9.42	-0.14	-0.73	-0.01	0.02	0.02	1.44	0.92	10.67	-0.1	0	-0.05
42	45	34	54	66	85.76	178.22	-175.76	-7.64	4.81	82.33	-9.37	0.02	-0.69	-0.01	0	0.02	1.41	0.88	10.49	-0.11	-0.01	-0.04
42	45	52	56	70	86.49	161.64	-176.66	-8.79	4.21	81.19	-9.28	0.18	-0.54	-0.02	-0.02	-0.01	1.6	0.76	10.33	-0.13	0.02	-0.03
42	45	44	65	51	87.59	170.3	-177.63	-8.71	3.41	81.28	-9.12	0.06	-0.38	-0.04	0.01	0.01	1.59	0.62	10.36	-0.09	0	-0.02
42	45	58	83	40	86.28	-160.35	-176.5	-7.72	3.81	82.27	-9.32	-0.2	-0.57	-0.03	0.03	-0.03	1.44	0.71	10.6	-0.1	0.05	-0.03
42	45	74	99	48	87.87	-167.91	-177.91	-8.17	2.55	81.82	-9.2	-0.07	-0.34	-0.02	0.06	0	1.5	0.46	10.43	-0.07	0.04	-0.04
42	45	50	78	51	87.89	175.66	-177.89	-8.11	2.51	81.88	-9.44	0.03	-0.35	-0.05	0.08	0.01	1.51	0.46	10.58	-0.04	0.05	-0.01
42	45	64	74	25	85.72	-154.73	-176.13	-6.38	4.02	83.61	-9.53	-0.3	-0.64	-0.1	0.06	0.08	1.21	0.76	10.79	0.01	-0.05	0.02
42	46	66	56	51	84.5	-164.78	-174.69	-7.01	5.64	82.95	-9.94	-0.25	-0.92	-0.04	0.05	0.04	1.38	1.1	11.16	-0.05	0	-0.04
42	45	48	45	57	84.98	-169.8	-175.06	-6.61	4.76	83.36	-9.7	-0.15	-0.84	-0.01	0.05	0.03	1.27	0.91	10.91	-0.07	0	-0.05
42	46	8	56	45	84.34	-167.99	-174.46	-6.13	5.52	83.85	-9.76	-0.2	-0.95	-0.02	0.03	0.04	1.17	1.05	10.86	-0.09	-0.01	-0.04
42	45	40	58	40	85.73	178.44	-175.74	-7.63	4.25	82.35	-9.41	0.02	-0.7	-0.02	-0.01	0.07	1.42	0.79	10.57	-0.08	-0.06	-0.03
42	45	24	69	64	85.64	-177.9	-175.65	-7.87	5.06	82.1	-9.44	-0.03	-0.72	-0.05	-0.02	0.09	1.48	0.94	10.65	-0.07	-0.09	-0.01
42	45	24	92	46	85.83	174.19	-175.85	-8.51	4.92	81.46	-9.4	0.07	-0.68	-0.02	0.01	0.06	1.6	0.92	10.65	-0.08	-0.04	-0.04
42	45	20	87	43	86.31	167.23	-176.4	-8.69	4.49	81.28	-9.4	0.13	-0.59	-0.04	0.02	0.02	1.63	0.83	10.62	-0.09	0.01	-0.01
42	45	66	65	49	86.12	-158.4	-176.39	-7.32	3.31	82.67	-9.11	-0.23	-0.57	-0.02	0.04	-0.01	1.34	0.6	10.39	-0.09	0.07	-0.02
42	45	52	72	57	86.74	-156.17	-177.02	-6.48	2.67	83.51	-9.05	-0.21	-0.47	-0.05	0.05	0.1	1.16	0.48	10.21	0	-0.07	-0.01
42	45	64	72	52	85.71	-178.1	-175.71	-8.06	5.13	81.91	-9.63	-0.02	-0.72	-0.07	0.05	0.12	1.54	0.97	10.81	0.01	-0.08	-0.01
42	46	52	60	60	84.54	-178.53	-174.54	-7.59	6.14	82.37	-9.74	-0.02	-0.93	-0.04	0.06	0.07	1.47	1.18	10.95	-0.04	-0.02	-0.03
42	45	58	60	66	85.19	172.04	-175.23	-7.58	5.25	82.39	-9.64	0.11	-0.8	-0.03	0.03	0.03	1.43	0.99	10.73	-0.08	-0.01	-0.03
42	45	48	63	67	85.52	172.67	-175.56	-7.83	5.25	82.13	-9.58	0.1	-0.74	-0.08	-0.02	0.07	1.47	0.98	10.68	-0.08	-0.07	0.02
42	45	16	49	63	85.61	-167.91	-175.71	-7.98	4.57	82	-9.38	-0.15	-0.7	-0.04	-0.02	0.05	1.5	0.85	10.64	-0.1	-0.06	-0.02
42	45	38	42	61	86.98	-171.79	-177.01	-8.27	3.6	81.72	-9.2	-0.07	-0.48	-0.03	0.01	0.03	1.53	0.66	10.47	-0.09	-0.01	-0.03
42	45	40	51	70	86.77	-174.73	-176.78	-7.93	3.98	82.05	-9.24	-0.05	-0.52	-0.04	0.03	0.05	1.47	0.73	10.51	-0.06	-0.03	-0.02
42	45	76	51	70	85.46	-177.82	-175.46	-7.88	5.03	82.09	-9.5	-0.03	-0.75	-0.03	0.03	0.05	1.48	0.94	10.63	-0.07	-0.01	-0.03
42	45	72	54	66	86.28	164.67	-176.41	-8.8	4.65	81.17	-9.47	0.16	-0.59	-0.04	0.02	0.04	1.66	0.87	10.68	-0.08	-0.02	-0.02
42	45	102	92	67	86.09	180	-176.09	-7.89	4.37	82.09	-9.43	0	-0.64	-0.05	0.02	0.03	1.48	0.81	10.63	-0.09	0	-0.01
42	45	88	105	64	85.91	176.78	-175.92	-8.23	4.93	81.74	-9.53	0.04	-0.68	-0.05	0.02	0.04	1.56	0.92	10.72	-0.08	-0.01	-0.01
42	45	108	90	60	86.15	-179.57	-176.15	-7.5	4.21	82.48	-9.5	0	-0.64	-0.05	0	0.02	1.39	0.78	10.53	-0.1	-0.01	-0.01
42	45	72	85	58	86.2	-168.56	-176.27	-7.94	4	82.04	-9.26	-0.12	-0.6	-0.06	0.01	0.07	1.47	0.74	10.53	-0.06	-0.06	-0.01
42	45	66	36	58	86.43	174.87	-176.45	-8.48	4.47	81.49	-9.45	0.05	-0.59	-0.05	0.03	0.06	1.6	0.84	10.73	-0.06	-0.02	-0.01
42	45	66	15	70	85.77	-177.27	-175.78	-8.35	4.88	81.62	-9.54	-0.03	-0.7	-0.04	0.04	0.03	1.59	0.92	10.79	-0.08	0.02	-0.02
42	45	54	-4	66	85.92	-164.51	-176.07	-6.56	3.29	83.43	-9.3	-0.18	-0.64	-0.02	0.02	0.03	1.2	0.6	10.41	-0.08	-0.01	-0.03
42	45	50	11	60	86.58	172.94	-176.61	-8.29	4.4	81.68	-9.46	0.07	-0.56	-0.07	0.02	0.11	1.56	0.82	10.68	-0.03	-0.08	0
42	46	80	4	67	85.05	-172.29	-175.1	-7.77	5.41	82.2	-9.49	-0.11	-0.81	-0.03	0.01	0.06	1.47	1.02	10.75	-0.07	-0.04	-0.05
42	45	74	45	78	85.75	164.46	-175.91	-8.58	5.16	81.38	-9.5	0.19	-0.68	-0.01	0.03	0.04	1.62	0.96	10.68	-0.08	-0.01	-0.05
42	45	86	42	61	86.33	167.35	-176.42	-8.36	4.44	81.62	-9.38	0.13	-0.59	-0.02	0.03	0.03	1.54	0.81	10.48	-0.08	0	-0.03
42	45	70	51	66	86.75	167.04	-176.83	-8.45	4.25	81.53	-9.22	0.12	-0.51	-0.04	0.02	0.05	1.55	0.77	10.4	-0.07	-0.03	-0.02
42	45	46	33	73	86.41	176.05	-176.42	-8.7	4.76	81.27	-9.4	0.04	-0.59	-0.03	0.02	0.05	1.63	0.88	10.59	-0.07	-0.04	-0.03
42	45	16	45	64	86.07	166.32	-176.18	-9.07	4.87	80.89	-9.43	0.15	-0.63	-0.02	0.03	0.02	1.71	0.91	10.68	-0.09	0.02	-0.04
42	45	22	58	69	86.26	167.21	-176.35	-8.91	4.61	81.06	-9.42	0.14	-0.6	-0.01	0.07	-0.01	1.68	0.86	10.65	-0.09	0.09	-0.03
42	45	-2	18	60	85.62	-170.6	-175.68	-6.92	4.69	83.05	-9.38	-0.12	-0.71	0.01	0.08	0	1.29	0.87	10.55	-0.08	0.1	-0.05
42	45	-22	18	82	86.55	173.36	-176.57	-7.43	3.56	82.56	-9.28	0.06	-0.56	-0.02	0.03	0.02	1.35	0.64	10.32	-0.07	-0.01	-0.04
42	45	16	40	73	86.51	178.31	-176.51	-8.35	4.37	81.63	-9.31	0.02	-0.57	-0.06	0.05	0.06	1.56	0.81	10.62	-0.03	-0.04	0
42	45	22	33	75	85.55	-175.33	-175.57	-7.93	5.07	82.04	-9.45	-0.06	-0.73	-0.03	0.08	0.02	1.5	0.95	10.71	-0.05	0.03	-0.04
42	45	36	22	88	85.36	177.87	-175.37	-7.56	4.98	82.42	-9.51	0.03	-0.77	-0.01	0.08	0	1.42	0.93	10.66	-0.07	0.06	-0.05
42	45	50	51	105	85.42	-178.55	-175.42	-6.72	4.47	83.26	-9.44	-0.02	-0.76	-0.03	0.04	0.02	1.24	0.82	10.47	-0.06	-0.01	-0.03
42	46	70	47	79	85.25	176.53	-175.26	-8	5.39	81.96	-9.52	0.05	-0.79	-0.05	0.03	0.07	1.52	1.02	10.77	-0.05	-0.06	-0.01
42	46	64	63	90	85.14	172.66	-175.18	-8.59	5.68	81.37	-9.48	0.1	-0.8	-0.03	0.06	0.02	1.64	1.08	10.83	-0.08	0.03	-0.03
42	45	58	49	90	85.4	-178.92	-175.4	-7.67	4.9	82.3	-9.49	-0.01	-0.76	0	0.07	-0.02	1.45	0.92	10.69	-0.1	0.06	-0.04
42	45	28	54	67	85.69	-172.39	-175.73	-7.03	3.98	82.95	-9.36	-0.09	-0.7	0	0.05	0	1.3	0.73	10.5	-0.09	0.02	-0.02
42	45	22	63	73	85.61	-173.95	-175.63	-7.31	4.53	82.67	-9.47	-0.08	-0.72	0	0.02	0.04	1.37	0.85	10.66	-0.07	-0.02	-0.02
42	45	72	65	75	85.21	-172.36	-175.25	-6.59	4.3	83.39	-9.45	-0.11	-0.79	-0.01	0.03	0.02	1.23	0.79	10.58	-0.07	-0.03	-0.04
42	45	44	20	70	85.95	175.91	-175.96	-8.13	4.82	81.84	-9.5	0.05	-0.67	-0.04	0.02	0.05	1.54	0.91	10.76	-0.05	-0.05	-0.02
42	45	72	40	72	85.03	-176.65	-175.04	-7.03	4.99	82.94	-9.43	-0.05	-0.82	-0.05	0.04	0.05	1.31	0.93	10.62	-0.06	-0.03	-0.01
42	46	104	36	66	85.06	172.34	-175.1	-8.28	5.44	81.69	-9.56	0.11	-0.82	-0.03	0.05	0.05	1.57	1.02	10.73	-0.07	-0.04	-0.02
42	45	98	20	46	85.38	166.83	-175.5	-8.37	4.98	81.6	-9.49	0.17	-0.75	-0.05	0.02	0.06	1.57	0.93	10.66	-0.07	-0.04	-0.01
42	45	54	36	51	85.17	177.61	-175.17	-8.13	5.23	81.84	-9.52	0.03	-0.8	-0.07	-0.01	0.03	1.53	0.98	10.66	-0.09	-0.03	0.01
42	45	74	58	52	85.79	175.77	-175.8	-8.19	4.32	81.78	-9.27	0.05	-0.68	-0.06	0.01	0.02	1.51	0.79	10.48	-0.09	0	0.01
42	45	54	42	49	85.52	-167.53	-175.62	-7.47	4.04	82.51	-9.2	-0.16	-0.7	-0.06	0.01	0.07	1.38	0.74	10.47	-0.04	-0.05	0.01
42	46	44	15	37	85.65	172.99	-175.68	-8.55	5.38	81.42	-9.54	0.09	-0.72	-0.06	0.03	0.04	1.63	1.02	10.8	-0.06	0	0
42	45	64	31	58	85.3	-178.41	-175.3	-7.15	4.79	82.83	-9.44	-0.02	-0.78	-0.05	0.04	0.01	1.32	0.88	10.52	-0.08	0.02	0
42	45	60	0	61	85.26	-173.16	-175.29	-7.69	4.69	82.28	-9.44	-0.09	-0.78	-0.06	0.01	0.05	1.44	0.87	10.63	-0.07	-0.03	0
42	45	62	-18	54	86.04	-179.15	-176.04	-7.79	4.11	82.19	-9.37	-0.01	-0.65	-0.06	0.01	0.04	1.45	0.76	10.54	-0.07	-0.02	-0.01
42	45	52	0	70	85.81	-176.81	-175.81	-8.17	4.53	81.8	-9.39	-0.04	-0.69	-0.06	0.02	0.04	1.53	0.84	10.62	-0.07	-0.02	-0.01
42	45	66	38	79	85.5	-177.41	-175.5	-8.22	4.9	81.75	-9.44	-0.03	-0.74	-0.04	0.04	0.03	1.55	0.91	10.67	-0.07	0.01	-0.03
42	45	58	33	69	86.01	171.22	-176.06	-7.74	4.5	82.23	-9.45	0.1	-0.65	-0.04	0.05	0.02	1.44	0.83	10.55	-0.07	0.02	-0.01
42	45	64	67	69	85.96	-177.53	-175.97	-7.88	4.51	82.1	-9.44	-0.03	-0.67	-0.07	0	0.06	1.47	0.84	10.63	-0.06	-0.06	0.01
42	45	62	74	78	85.45	-172.49	-175.49	-7.97	4.77	82	-9.44	-0.1	-0.74	-0.05	0.03	0.05	1.5	0.89	10.7	-0.06	-0.02	-0.02
42	45	68	49	63	85.45	173.5	-175.48	-8.31	5.09	81.65	-9.57	0.09	-0.76	-0.03	0.04	0.04	1.58	0.96	10.75	-0.08	0	-0.02
42	45	56	45	69	85.08	-176.64	-175.09	-7.73	5.06	82.24	-9.5	-0.05	-0.82	-0.02	0.03	0	1.45	0.94	10.65	-0.11	0.04	-0.04
42	45	58	38	55	86.37	-178.36	-176.37	-7.44	3.7	82.55	-9.25	-0.02	-0.59	-0.03	0.02	0.03	1.36	0.67	10.38	-0.07	-0.01	-0.03
42	45	48	2	51	85.05	-169.85	-175.13	-7.35	4.89	82.62	-9.41	-0.14	-0.8	-0.04	0.01	0.05	1.38	0.91	10.64	-0.07	-0.03	-0.03
42	45	48	20	39	85.39	169.89	-175.46	-8.64	5.27	81.32	-9.46	0.13	-0.75	-0.02	0.03	0.05	1.64	0.99	10.71	-0.07	-0.02	-0.04
42	46	44	36	31	84.82	178.89	-174.82	-8.11	5.61	81.85	-9.5	0.02	-0.86	0.01	0.04	-0.02	1.53	1.05	10.72	-0.12	0.06	-0.07
42	45	62	29	30	86.06	-178.48	-176.06	-7.04	3.5	82.95	-9.18	-0.02	-0.63	-0.02	0.01	0.03	1.27	0.63	10.24	-0.08	-0.02	-0.04
42	46	60	31	30	85.51	172.37	-175.55	-9.15	5.39	80.81	-9.42	0.1	-0.73	-0.04	0.01	0.06	1.74	1.02	10.76	-0.06	-0.02	-0.02
42	45	82	56	36	85.75	177.83	-175.75	-7.71	4.57	82.26	-9.35	0.03	-0.69	-0.03	0.02	0.02	1.42	0.84	10.49	-0.07	0.01	-0.02
42	45	106	56	46	85.57	177.75	-175.57	-8.22	5.05	81.75	-9.46	0.03	-0.73	-0.02	0.03	0	1.55	0.95	10.7	-0.08	0.05	-0.03
42	45	94	56	52	85.27	-172.87	-175.3	-6.65	4.21	83.33	-9.33	-0.1	-0.77	-0.04	0.03	0.03	1.22	0.77	10.45	-0.06	-0.03	-0.03
42	46	64	58	54	85.02	172.41	-175.06	-8.32	5.36	81.64	-9.56	0.11	-0.83	-0.05	0.03	0.06	1.58	1.01	10.77	-0.05	-0.04	-0.02
42	45	62	72	76	85.41	171.51	-175.46	-8.47	5.27	81.49	-9.5	0.11	-0.75	-0.06	0.04	0.01	1.61	0.99	10.74	-0.07	0.02	0
42	45	38	60	73	85.01	-164.28	-175.19	-7.18	4.91	82.79	-9.51	-0.23	-0.8	-0.02	0.05	-0.01	1.35	0.92	10.7	-0.1	0.05	-0.04
42	45	48	49	73	86.31	176.79	-176.31	-7.16	3.44	82.82	-9.29	0.03	-0.6	-0.04	0.03	0.04	1.3	0.62	10.32	-0.06	-0.02	-0.02
42	46	52	33	84	84.93	176.12	-174.94	-8.5	5.88	81.45	-9.58	0.06	-0.85	-0.07	0.01	0.06	1.63	1.12	10.86	-0.05	-0.05	-0.01
42	45	48	24	87	84.89	-172.01	-174.94	-7.08	4.77	82.89	-9.43	-0.12	-0.84	-0.04	0.02	0	1.33	0.89	10.65	-0.09	0.01	-0.02
42	45	26	27	75	85.13	-172.94	-175.17	-7.64	5.11	82.33	-9.61	-0.1	-0.81	-0.03	0.03	0.01	1.46	0.97	10.84	-0.1	0.03	-0.03
42	45	22	38	73	85.84	177.58	-175.85	-7.18	4.05	82.8	-9.36	0.03	-0.68	-0.04	0.03	0.02	1.32	0.74	10.48	-0.09	0.01	-0.01
42	45	-2	42	67	85.11	-176.31	-175.12	-7.26	5.31	82.71	-9.57	-0.05	-0.82	-0.05	0.01	0.04	1.37	0.99	10.68	-0.09	-0.02	-0.01
